造铠大师		295	2	1000000	0	209					3	3	3	3	3	3	3	3	3	3	10	3	3	3	3	10	10	10	10	10	10	10	10	10				
造铠圣手		296	2	1000000	0	209					3	3	3	3	3	3	3	3	3	3	10	3	3	3	3	10	10	10	10	10	10	10	10	10				
造铠大仙		297	2	1000000	0	209					3	3	3	3	3	3	3	3	3	3	10	3	3	3	3	10	10	10	10	10	10	10	10	10				
造铠大仙2		298	2	2000000	0	209					3	3	3	3	3	3	3	3	3	3	10	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习造衣服师		301	2	0	0						2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	4	4	4	4	4	4	4	4					
造衣服师		302	2	5000	0	210					2	2	2	2	2	2	2	2	2	2	2	6	2	2	2	6	6	6	6	6	6	6	6	4				
资深造衣服师		303	2	10000	0	210					3	3	3	3	3	3	3	3	3	3	3	8	3	3	3	8	8	8	8	8	8	8	8	6				
御用造衣服师		304	2	20000	0	210					3	3	3	3	3	3	3	3	3	3	3	10	3	3	3	10	10	10	10	10	10	10	10	8				
造衣服大师		305	2	1000000	0	210					3	3	3	3	3	3	3	3	3	3	3	10	3	3	3	10	10	10	10	10	10	10	10	10				
造衣服圣手		306	2	1000000	0	210					3	3	3	3	3	3	3	3	3	3	3	10	3	3	3	10	10	10	10	10	10	10	10	10				
造衣服大仙		307	2	1000000	0	210					3	3	3	3	3	3	3	3	3	3	3	10	3	3	3	10	10	10	10	10	10	10	10	10				
造衣服大仙2		308	2	2000000	0	210					3	3	3	3	3	3	3	3	3	3	3	10	3	3	3	10	10	10	10	10	10	10	10	10				
见习造袍师		311	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	4	4	4	4	4	4	4	4					
造袍师		312	2	5000	0	211					2	2	2	2	2	2	2	2	2	2	2	2	6	2	2	6	6	6	6	6	6	6	6	4				
资深造袍师		313	2	10000	0	211					3	3	3	3	3	3	3	3	3	3	3	3	8	3	3	8	8	8	8	8	8	8	8	6				
御用造袍师		314	2	20000	0	211					3	3	3	3	3	3	3	3	3	3	3	3	10	3	3	10	10	10	10	10	10	10	10	8				
造袍大师		315	2	1000000	0	211					3	3	3	3	3	3	3	3	3	3	3	3	10	3	3	10	10	10	10	10	10	10	10	10				
造袍圣手		316	2	1000000	0	211					3	3	3	3	3	3	3	3	3	3	3	3	10	3	3	10	10	10	10	10	10	10	10	10				
造袍大仙		317	2	1000000	0	211					3	3	3	3	3	3	3	3	3	3	3	3	10	3	3	10	10	10	10	10	10	10	10	10				
造袍大仙2		318	2	2000000	0	211					3	3	3	3	3	3	3	3	3	3	3	3	10	3	3	10	10	10	10	10	10	10	10	10				
见习造靴师		321	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	4	4	4	4	4	4	4	4					
造靴师		322	2	5000	0	212					2	2	2	2	2	2	2	2	2	2	2	2	2	6	2	6	6	6	6	6	6	6	6	4				
资深造靴师		323	2	10000	0	212					3	3	3	3	3	3	3	3	3	3	3	3	3	8	3	8	8	8	8	8	8	8	8	6				
御用造靴师		324	2	20000	0	212					3	3	3	3	3	3	3	3	3	3	3	3	3	10	3	10	10	10	10	10	10	10	10	8				
造靴大师		325	2	1000000	0	212					3	3	3	3	3	3	3	3	3	3	3	3	3	10	3	10	10	10	10	10	10	10	10	10				
造靴圣手		326	2	1000000	0	212					3	3	3	3	3	3	3	3	3	3	3	3	3	10	3	10	10	10	10	10	10	10	10	10				
造靴大仙		327	2	1000000	0	212					3	3	3	3	3	3	3	3	3	3	3	3	3	10	3	10	10	10	10	10	10	10	10	10				
造靴大仙2		328	2	2000000	0	212					3	3	3	3	3	3	3	3	3	3	3	3	3	10	3	10	10	10	10	10	10	10	10	10				
见习造鞋子师		331	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4					
造鞋子师		332	2	5000	0	213					2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	6	4				
资深造鞋子师		333	2	10000	0	213					3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	8	6				
御用造鞋子师		334	2	20000	0	213					3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10	8				
造鞋子大师		335	2	1000000	0	213					3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10	10				
造鞋子圣手		336	2	1000000	0	213					3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10	10				
造鞋子大仙		337	2	1000000	0	213					3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10	10				
造鞋子大仙2		338	2	2000000	0	213					3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10	10				
见习造盾师		341	2	0	0						2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
造盾师		342	2	5000	0	214					2	2	2	2	2	2	2	6	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深造盾师		343	2	10000	0	214					3	3	3	3	3	3	3	8	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用造盾师		344	2	20000	0	214					3	3	3	3	3	3	3	10	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
造盾大师		345	2	1000000	0	214					3	3	3	3	3	3	3	10	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
造盾圣手		346	2	1000000	0	214					3	3	3	3	3	3	3	10	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
造盾大仙		347	2	1000000	0	214					3	3	3	3	3	3	3	10	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
造盾大仙2		348	2	2000000	0	214					3	3	3	3	3	3	3	10	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习厨师		351	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
厨师		352	2	5000	0	215					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深厨师		353	2	10000	0	215					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用厨师		354	2	20000	0	215					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
大厨师		355	2	1000000	0	215					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
食神		356	2	1000000	0	215					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
料理大王		357	2	1000000	0	215					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
料理大王2		358	2	2000000	0	215					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习药剂师		361	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
药剂师		362	2	5000	0	216					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深药剂师		363	2	10000	0	216					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用药剂师		364	2	20000	0	216					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
大药师		365	2	1000000	0	216					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
药神		366	2	1000000	0	216					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
药仙		367	2	1000000	0	216					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
药仙2		368	2	2000000	0	216					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习武器修理师		371	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
武器修理师		372	2	5000	0	217					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深武器修理师		373	2	10000	0	217					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用武器修理师		374	2	20000	0	217					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
大武器修理师		375	2	1000000	0	217					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
武器修理高人		376	2	1000000	0	217					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
武器修理圣手		377	2	1000000	0	217					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
武器修理圣手2		378	2	2000000	0	217					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习防具修理师		381	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
防具修理师傍		382	2	5000	0	218					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深防具修理师		383	2	10000	0	218					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用防具修理师		384	2	20000	0	218					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
大防具修理师		385	2	1000000	0	218					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
防具修理高人		386	2	1000000	0	218					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
防具修理圣手		387	2	1000000	0	218					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
防具修理圣手2		388	2	2000000	0	218					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习鉴定师		391	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
鉴定师		392	2	5000	0	219					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深鉴定师		393	2	10000	0	219					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用鉴定师		394	2	20000	0	219					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
鉴定大师		395	2	1000000	0	219					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
高级鉴定师		396	2	1000000	0	219					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
鉴定始祖		397	2	1000000	0	219					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
鉴定始祖2		398	2	2000000	0	219					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习未知		401	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
未知		402	2	5000	0	220					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深未知		403	2	10000	0	220					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用未知		404	2	20000	0	220					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
未知		405	2	1000000	0	220					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
未知		406	2	1000000	0	220					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
未知		407	2	1000000	0	220					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
未知2		408	2	2000000	0	220					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习侦探		411	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
侦探		412	2	5000	0	221					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深侦探		413	2	10000	0	221					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用侦探		414	2	20000	0	221					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
大侦探		415	2	1000000	0	221					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
名侦探		416	2	1000000	0	221					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
神侦探		417	2	1000000	0	221					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
神侦探2		418	2	2000000	0	221					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习道童		421	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
道童		422	2	5000	0	222					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
仙人学徒		423	2	10000	0	222					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
仙人		424	2	20000	0	222					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
神仙		425	2	1000000	0	222					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
大仙		426	2	1000000	0	222					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
上仙		427	2	1000000	0	222					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
上仙2		428	2	2000000	0	222					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习护士		431	2	0	0						2	2	2	2	2	3	4	0	0	4	0	4	2	0	4	4	4	4	4	4	4	4	4					
护士		432	2	5000	0	223					2	2	2	2	2	4	6	1	0	6	0	6	2	0	6	6	6	6	6	6	6	6	6	4				
资深护士		433	2	10000	0	223					3	3	3	3	3	5	8	2	0	8	0	8	3	0	8	8	8	8	8	8	8	8	8	6				
护士长		434	2	20000	0	223					3	3	3	3	3	6	10	3	0	10	0	10	3	0	10	10	10	10	10	10	10	10	10	8				
大护士		435	2	1000000	0	223					3	3	3	3	3	6	10	3	0	10	0	10	3	0	10	10	10	10	10	10	10	10	10	10				
大护士长		436	2	1000000	0	223					3	3	3	3	3	6	10	3	0	10	0	10	3	0	10	10	10	10	10	10	10	10	10	10				
著名护士		437	2	1000000	0	223					3	3	3	3	3	6	10	3	0	10	0	10	3	0	10	10	10	10	10	10	10	10	10	10				
著名护士2		438	2	2000000	0	223					3	3	3	3	3	6	10	3	0	10	0	10	3	0	10	10	10	10	10	10	10	10	10	10				
见习医师		441	2	0	0						2	2	2	2	2	4	3	0	0	4	0	4	2	0	4	4	4	4	4	4	4	4	4					
医师		442	2	5000	0	224					2	2	2	2	2	6	4	1	0	6	0	6	2	0	6	6	6	6	6	6	6	6	6	4				
资深医师		443	2	10000	0	224					3	3	3	3	3	8	5	2	0	8	0	8	3	0	8	8	8	8	8	8	8	8	8	6				
御用医师		444	2	20000	0	224					3	3	3	3	3	10	6	3	0	10	0	10	3	0	10	10	10	10	10	10	10	10	10	8				
大医师		445	2	1000000	0	224					3	3	3	3	3	10	6	3	0	10	0	10	3	0	10	10	10	10	10	10	10	10	10	10				
神医师		446	2	1000000	0	224					3	3	3	3	3	10	6	3	0	10	0	10	3	0	10	10	10	10	10	10	10	10	10	10				
名医师		447	2	1000000	0	224					3	3	3	3	3	10	6	3	0	10	0	10	3	0	10	10	10	10	10	10	10	10	10	10				
名医师2		448	2	2000000	0	224					3	3	3	3	3	10	6	3	0	10	0	10	3	0	10	10	10	10	10	10	10	10	10	10				
见习伐木工		451	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
伐木工		452	2	5000	0	225					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深伐木工		453	2	10000	0	225					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用伐木工		454	2	20000	0	225					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
高级伐木工		455	2	1000000	0	225					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
老练伐木工		456	2	1000000	0	225					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
无敌伐木工		457	2	1000000	0	225					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
无敌伐木工2		458	2	2000000	0	225					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习猎人		461	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
猎人		462	2	5000	0	226					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深猎人		463	2	10000	0	226					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用猎人		464	2	20000	0	226					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
打猎高手		465	2	1000000	0	226					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
猎物克星		466	2	1000000	0	226					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
猎神		467	2	1000000	0	226					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
猎神2		468	2	2000000	0	226					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习矿工		471	2	0	0						2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4					
矿工		472	2	5000	0	227					2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	4				
资深矿工		473	2	10000	0	227					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8	8	8	6				
御用矿工		474	2	20000	0	227					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	8				
高级矿工		475	2	1000000	0	227					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
矿王		476	2	1000000	0	227					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
矿神		477	2	1000000	0	227					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
矿神2		478	2	2000000	0	227					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10				
见习炸弹师		481	2	0	0					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4										
炸弹师		482	2	5000	0	1012	1013					4	4	4	4	4	4	4	4	4	4	4	4	4	6	6	6	6	6	6	6	6	6	6														
资深炸弹师		483	2	10000	0	1012	1013					4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8						
御用炸弹师		484	2	20000	0	1012	1013					5	5	5	5	5	5	5	4	4	5	4	5	5	4	5	10	10	10	10	10	10	10	10	10			
炸弹专家		485	2	1000000	0	1012	1013					6	6	6	6	6	6	6	5	5	6	5	6	6	5	6	10	10	10	10	10	10	10	10	10			
炸弹超人		486	2	1000000	0	1012	1013					6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	10	10	10	10	10	10	10	10	10			
本·拉登		487	2	1000000	0	1012	1013					7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		10	10	10	10	10	10	10	10			
本·拉等2		488	2	2000000	0	1012	1013					7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		10	10	10	10	10	10	10	10			
见习炸弹师		481	2	0	0					3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4										
万物创造者		701	1	300	0					8	8	8	8	8	8	8	8	8	8	8	8	8	8	3	8	8	8	8	8	8	8	8						
管理员		691	1	1000001	1						11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11								
