Warp	 	1	12	11	1	1	1	64	41	8	41	8	41	8	41	8	0	0	0	17966	0	1	0	1|63|40|17|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	64	15	29	15	29	15	29	15	29	0	0	0	17967	0	1	0	1|65|31|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	65	31	27	31	27	31	27	31	27	0	0	0	17966	0	1	0	1|64|15|29|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	65	27	11	27	11	27	11	27	11	0	0	0	17967	0	1	0	1|69|19|16|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	69	19	16	19	16	19	16	19	16	0	0	0	17966	0	1	0	1|65|27|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	69	8	14	8	14	8	14	8	14	0	0	0	17967	0	1	0	1|70|33|23|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	70	33	23	33	23	33	23	33	23	0	0	0	17966	0	1	0	1|69|8|14|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	70	16	31	16	31	16	31	16	31	0	0	0	17967	0	1	0	1|71|14|22|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	71	14	22	14	22	14	22	14	22	0	0	0	17966	0	1	0	1|70|16|31|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	71	43	21	43	21	43	21	43	21	0	0	0	17967	0	1	0	1|72|24|9|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	72	24	9	24	9	24	9	24	9	0	0	0	17966	0	1	0	1|71|43|21|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	72	10	30	10	30	10	30	10	30	0	0	0	17967	0	1	0	1|73|40|20|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	73	40	20	40	20	40	20	40	20	0	0	0	17966	0	1	0	1|72|10|30|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	73	36	40	36	40	36	40	36	40	0	0	0	17967	0	1	0	1|74|41|37|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	74	41	37	41	37	41	37	41	37	0	0	0	17966	0	1	0	1|73|36|40|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	74	37	12	37	12	37	12	37	12	0	0	0	103012	0	1	0	0|15547|22|48|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	0	15547	22	48	22	48	22	48	22	48	0	0	0	103012	0	1	0	1|74|37|12|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	13	12	1	1	1	75	11	12	11	12	11	12	11	12	0	0	0	103012	0	1	0	0|11034|6|5|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	13	12	1	1	0	11034	6	5	6	5	6	5	6	5	0	0	0	103012	0	1	0	1|75|11|12|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	13	12	1	1	1	75	20	28	20	28	20	28	20	28	0	0	0	17970	0	1	0	1|76|18|39|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	13	12	1	1	1	76	18	39	18	39	18	39	18	39	0	0	0	17971	0	1	0	1|75|20|28|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	13	12	1	1	1	76	43	40	43	40	43	40	43	40	0	0	0	17970	0	1	0	1|77|8|36|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	13	12	1	1	1	77	8	36	8	36	8	36	8	36	0	0	0	17971	0	1	0	1|76|43|40|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	13	12	1	1	1	77	36	30	36	30	36	30	36	30	0	0	0	17970	0	1	0	1|78|13|31|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	13	12	1	1	1	78	13	31	13	31	13	31	13	31	0	0	0	17971	0	1	0	1|77|36|30|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	13	12	1	1	1	78	27	17	27	17	27	17	27	17	0	0	0	103012	0	1	0	0|11037|6|5|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	13	12	1	1	0	11037	6	5	6	5	6	5	6	5	0	0	0	103012	0	1	0	1|78|27|17|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	14	13	1	1	1	79	24	11	24	11	24	11	24	11	0	0	0	103012	0	1	0	0|11034|26|49|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	14	13	1	1	0	11034	26	49	26	49	26	49	26	49	0	0	0	103012	0	1	0	1|79|24|11|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	14	13	1	1	1	79	51	10	51	10	51	10	51	10	0	0	0	17970	0	1	0	1|80|37|33|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	14	13	1	1	1	80	37	33	37	33	37	33	37	33	0	0	0	17971	0	1	0	1|79|51|10|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	14	13	1	1	1	80	45	12	45	12	45	12	45	12	0	0	0	17970	0	1	0	1|81|18|6|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	14	13	1	1	1	81	18	6	18	6	18	6	18	6	0	0	0	17971	0	1	0	1|80|45|12|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	14	13	1	1	1	81	34	23	34	23	34	23	34	23	0	0	0	17970	0	1	0	1|82|30|31|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	14	13	1	1	1	82	30	31	30	31	30	31	30	31	0	0	0	17971	0	1	0	1|81|34|23|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	14	13	1	1	1	82	32	12	32	12	32	12	32	12	0	0	0	103012	0	1	0	0|11037|26|49|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	14	13	1	1	0	11037	26	49	26	49	26	49	26	49	0	0	0	103012	0	1	0	1|82|32|12|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	15	14	1	1	1	83	11	11	11	11	11	11	11	11	0	0	0	103012	0	1	0	0|11034|18|73|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	15	14	1	1	0	11034	18	73	18	73	18	73	18	73	0	0	0	103012	0	1	0	1|83|11|11|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	15	14	1	1	1	83	11	28	11	28	11	28	11	28	0	0	0	17970	0	1	0	1|84|30|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	15	14	1	1	1	84	30	11	30	11	30	11	30	11	0	0	0	17971	0	1	0	1|83|11|28|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	15	14	1	1	1	84	17	19	17	19	17	19	17	19	0	0	0	17970	0	1	0	1|85|38|6|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	15	14	1	1	1	85	38	6	38	6	38	6	38	6	0	0	0	17971	0	1	0	1|84|17|19|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	15	14	1	1	1	85	36	30	36	30	36	30	36	30	0	0	0	103012	0	1	0	0|11036|18|73|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	15	14	1	1	0	11036	18	73	18	73	18	73	18	73	0	0	0	103012	0	1	0	1|85|36|30|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	98	15	1	1	1	86	45	16	45	16	45	16	45	16	0	0	0	103012	0	1	0	0|59752|202|10|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	0	59752	202	10	202	10	202	10	202	10	0	0	0	103012	0	1	0	1|86|45|16|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	98	15	1	1	1	86	33	36	33	36	33	36	33	36	0	0	0	17991	0	1	0	1|87|20|12|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	87	20	12	20	12	20	12	20	12	0	0	0	17990	0	1	0	1|86|33|36|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	87	36	13	36	13	36	13	36	13	0	0	0	17991	0	1	0	1|88|36|32|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	88	36	32	36	32	36	32	36	32	0	0	0	17990	0	1	0	1|87|36|13|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	88	12	31	12	31	12	31	12	31	0	0	0	17991	0	1	0	1|89|16|34|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	89	16	34	16	34	16	34	16	34	0	0	0	17990	0	1	0	1|88|12|31|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	89	13	17	13	17	13	17	13	17	0	0	0	17991	0	1	0	1|90|54|19|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	90	54	19	54	19	54	19	54	19	0	0	0	17990	0	1	0	1|89|13|17|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	90	55	43	55	43	55	43	55	43	0	0	0	17991	0	1	0	1|91|38|56|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	91	38	56	38	56	38	56	38	56	0	0	0	17990	0	1	0	1|90|55|43|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	91	18	30	18	30	18	30	18	30	0	0	0	17991	0	1	0	1|92|31|28|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	92	31	28	31	28	31	28	31	28	0	0	0	17990	0	1	0	1|91|18|30|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	92	34	44	34	44	34	44	34	44	0	0	0	17991	0	1	0	1|93|46|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	93	46	11	46	11	46	11	46	11	0	0	0	17990	0	1	0	1|92|34|44|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	93	26	14	26	14	26	14	26	14	0	0	0	17991	0	1	0	1|94|44|45|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	94	44	45	44	45	44	45	44	45	0	0	0	17990	0	1	0	1|93|26|14|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	94	42	33	42	33	42	33	42	33	0	0	0	17991	0	1	0	1|95|25|40|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	95	25	40	25	40	25	40	25	40	0	0	0	17990	0	1	0	1|94|42|33|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	95	45	39	45	39	45	39	45	39	0	0	0	17991	0	1	0	1|96|18|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	96	18	11	18	11	18	11	18	11	0	0	0	17990	0	1	0	1|95|45|39|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	96	19	23	19	23	19	23	19	23	0	0	0	17991	0	1	0	1|97|18|25|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	97	18	25	18	25	18	25	18	25	0	0	0	17990	0	1	0	1|96|19|23|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	97	52	30	52	30	52	30	52	30	0	0	0	17991	0	1	0	1|98|38|33|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	98	38	33	38	33	38	33	38	33	0	0	0	17990	0	1	0	1|97|52|30|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	98	41	14	41	14	41	14	41	14	0	0	0	17991	0	1	0	1|99|16|43|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	99	16	43	16	43	16	43	16	43	0	0	0	17990	0	1	0	1|98|41|14|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	99	15	60	15	60	15	60	15	60	0	0	0	17991	0	1	0	1|100|8|29|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	100	8	29	8	29	8	29	8	29	0	0	0	17990	0	1	0	1|99|15|60|15|0|0|0|0|0|0|0|0|0|
Event	措悼 拜八荤	1	98	15	1	1	1	100	9	36	9	36	9	36	9	36	1	60000	6	14594	0	1	0	EV_tane_NPC_15.txt
Warp	 	1	98	15	1	1	1	100	45	15	45	15	45	15	45	15	0	0	0	17991	0	1	0	1|101|14|15|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	101	14	15	14	15	14	15	14	15	0	0	0	17990	0	1	0	1|100|45|15|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	101	8	38	8	38	8	38	8	38	0	0	0	17991	0	1	0	1|102|28|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	102	28	11	28	11	28	11	28	11	0	0	0	17990	0	1	0	1|101|8|38|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	102	46	36	46	36	46	36	46	36	0	0	0	17991	0	1	0	1|103|18|40|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	103	18	40	18	40	18	40	18	40	0	0	0	17990	0	1	0	1|102|46|36|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	103	34	19	34	19	34	19	34	19	0	0	0	17991	0	1	0	1|104|42|33|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	104	42	33	42	33	42	33	42	33	0	0	0	17990	0	1	0	1|103|34|19|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	104	28	10	28	10	28	10	28	10	0	0	0	17991	0	1	0	1|105|16|9|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	105	16	9	16	9	16	9	16	9	0	0	0	17990	0	1	0	1|104|28|10|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	105	19	29	19	29	19	29	19	29	0	0	0	17991	0	1	0	1|106|34|44|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	106	34	44	34	44	34	44	34	44	0	0	0	17990	0	1	0	1|105|19|29|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	106	13	19	13	19	13	19	13	19	0	0	0	17991	0	1	0	1|107|50|23|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	107	50	23	50	23	50	23	50	23	0	0	0	17990	0	1	0	1|106|13|19|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	107	32	38	32	38	32	38	32	38	0	0	0	17991	0	1	0	1|108|13|19|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	108	13	19	13	19	13	19	13	19	0	0	0	17990	0	1	0	1|107|32|38|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	108	40	35	40	35	40	35	40	35	0	0	0	17991	0	1	0	1|109|12|46|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	109	12	46	12	46	12	46	12	46	0	0	0	17990	0	1	0	1|108|40|35|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	109	22	14	22	14	22	14	22	14	0	0	0	17991	0	1	0	1|110|30|31|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	110	30	31	30	31	30	31	30	31	0	0	0	17990	0	1	0	1|109|22|14|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	110	10	5	10	5	10	5	10	5	0	0	0	17991	0	1	0	1|111|54|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	111	54	11	54	11	54	11	54	11	0	0	0	17990	0	1	0	1|110|10|5|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	111	25	44	25	44	25	44	25	44	0	0	0	17991	0	1	0	1|112|10|43|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	112	10	43	10	43	10	43	10	43	0	0	0	17990	0	1	0	1|111|25|44|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	112	44	24	44	24	44	24	44	24	0	0	0	17991	0	1	0	1|113|42|35|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	113	42	35	42	35	42	35	42	35	0	0	0	17990	0	1	0	1|112|44|24|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	113	23	32	23	32	23	32	23	32	0	0	0	17991	0	1	0	1|114|12|49|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	114	12	49	12	49	12	49	12	49	0	0	0	17990	0	1	0	1|113|23|32|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	114	10	27	10	27	10	27	10	27	0	0	0	17991	0	1	0	1|115|22|38|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	115	22	38	22	38	22	38	22	38	0	0	0	17990	0	1	0	1|114|10|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	115	44	22	44	22	44	22	44	22	0	0	0	17991	0	1	0	1|116|44|36|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	116	44	36	44	36	44	36	44	36	0	0	0	17990	0	1	0	1|115|44|22|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	116	44	51	44	51	44	51	44	51	0	0	0	17991	0	1	0	1|117|18|31|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	117	18	31	18	31	18	31	18	31	0	0	0	17990	0	1	0	1|116|44|51|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	117	18	22	18	22	18	22	18	22	0	0	0	17991	0	1	0	1|118|18|43|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	118	18	43	18	43	18	43	18	43	0	0	0	17990	0	1	0	1|117|18|22|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	118	51	29	51	29	51	29	51	29	0	0	0	17991	0	1	0	1|119|21|18|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	119	21	18	21	18	21	18	21	18	0	0	0	17990	0	1	0	1|118|51|29|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	119	50	40	50	40	50	40	50	40	0	0	0	17991	0	1	0	1|120|27|49|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	120	27	49	27	49	27	49	27	49	0	0	0	17990	0	1	0	1|119|50|40|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	120	31	11	31	11	31	11	31	11	0	0	0	17991	0	1	0	1|121|52|21|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	121	52	21	52	21	52	21	52	21	0	0	0	17990	0	1	0	1|120|31|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	121	54	39	54	39	54	39	54	39	0	0	0	17991	0	1	0	1|122|47|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	122	47	27	47	27	47	27	47	27	0	0	0	17990	0	1	0	1|121|54|39|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	122	17	29	17	29	17	29	17	29	0	0	0	17991	0	1	0	1|123|29|40|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	123	29	40	29	40	29	40	29	40	0	0	0	17990	0	1	0	1|122|17|29|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	123	32	18	32	18	32	18	32	18	0	0	0	17991	0	1	0	1|124|58|46|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	124	58	46	58	46	58	46	58	46	0	0	0	17990	0	1	0	1|123|32|18|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	124	38	17	38	17	38	17	38	17	0	0	0	17991	0	1	0	1|125|18|16|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	125	18	16	18	16	18	16	18	16	0	0	0	17990	0	1	0	1|124|38|17|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	125	38	39	38	39	38	39	38	39	0	0	0	17991	0	1	0	1|126|41|38|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	126	41	38	41	38	41	38	41	38	0	0	0	17990	0	1	0	1|125|38|39|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	126	14	40	14	40	14	40	14	40	0	0	0	17991	0	1	0	1|127|29|33|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	127	29	33	29	33	29	33	29	33	0	0	0	17990	0	1	0	1|126|14|40|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	127	17	49	17	49	17	49	17	49	0	0	0	17991	0	1	0	1|128|11|37|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	128	11	37	11	37	11	37	11	37	0	0	0	17990	0	1	0	1|127|17|49|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	128	50	16	50	16	50	16	50	16	0	0	0	17991	0	1	0	1|129|43|16|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	129	43	16	43	16	43	16	43	16	0	0	0	17990	0	1	0	1|128|50|16|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	129	29	51	29	51	29	51	29	51	0	0	0	17991	0	1	0	1|130|49|54|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	130	49	54	49	54	49	54	49	54	0	0	0	17990	0	1	0	1|129|29|51|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	130	27	36	27	36	27	36	27	36	0	0	0	17991	0	1	0	1|131|10|5|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	131	10	5	10	5	10	5	10	5	0	0	0	17990	0	1	0	1|130|27|36|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	131	33	8	33	8	33	8	33	8	0	0	0	17991	0	1	0	1|132|27|16|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	132	27	16	27	16	27	16	27	16	0	0	0	17990	0	1	0	1|131|33|8|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	132	12	52	12	52	12	52	12	52	0	0	0	17991	0	1	0	1|133|13|52|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	133	13	52	13	52	13	52	13	52	0	0	0	17990	0	1	0	1|132|12|52|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	133	40	56	40	56	40	56	40	56	0	0	0	17991	0	1	0	1|134|9|35|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	134	9	35	9	35	9	35	9	35	0	0	0	17990	0	1	0	1|133|40|56|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	1	134	9	15	9	15	9	15	9	15	0	0	0	103012	0	1	0	0|5016|6|8|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	98	15	1	1	0	5016	6	8	6	8	6	8	6	8	0	0	0	103012	0	1	0	1|134|9|15|15|0|0|0|0|0|0|0|0|215|
